O1 O2 Oz PO3 PO7 P7 PO9 PO4 PO8 P8 PO10 ID emotion
8.738895 13.24858 9.545847 4.333208 -2.649972 -4.067113 -11.51218 10.38316 11.37496 10.10789 -1.630781 18 1
-22.90093 -10.74672 -17.60122 -32.19469 -34.3595 -33.99752 -32.13034 -6.250903 -5.52123 -5.099149 -14.03684 18 1
16.0372 3.674866 10.92531 28.27649 16.34186 15.21876 11.26475 5.450278 6.101145 4.634382 -9.813215 18 1
-51.10482 -26.38004 -35.42698 -26.41285 -8.879324 -8.962584 -21.44571 -27.34398 -28.05684 -24.25779 -48.5266 18 1
31.47711 -3.124992 19.1186 12.63903 10.00892 9.983717 27.22552 -3.609837 -2.902908 -2.186347 13.87189 18 1
-23.66507 -36.736 -43.85331 -35.72597 7.557603 6.913434 7.901502 -40.87447 -42.41005 -38.50549 -24.07791 18 1
7.45891 3.2515 3.502796 2.394482 12.15981 12.36798 23.72253 -6.291661 -7.112013 -2.190749 35.36785 18 1
-21.3035 -26.53867 -32.80581 0.1347084 2.182575 1.746971 20.25765 -32.12286 -33.63644 -31.17987 -8.859819 18 1
25.2177 -70.22372 -19.40913 29.21419 44.08176 40.4104 48.57436 -54.45403 -47.34466 -32.14479 -40.1489 18 1
39.45578 -30.15848 0.6234591 -29.63836 -7.614312 -7.955527 13.51316 -26.9373 -19.88471 -7.787864 -11.33926 18 1
75.43813 -12.85115 23.44113 10.21093 -14.59265 -13.42006 22.82021 -16.50748 -20.09386 -10.72975 21.67353 18 1
-14.69641 -17.10016 -18.90273 8.095195 6.889729 7.223683 4.328103 -18.90503 -21.24615 -18.63952 -16.52735 18 1
57.41884 -27.46223 13.00781 -10.76395 -16.92605 -16.25153 13.78619 -32.31731 -33.49311 -29.59421 -10.28537 18 1
-18.84861 2.647535 -7.577299 -23.13701 7.954648 8.1846 18.71213 0.2980742 1.241584 4.806326 28.30876 18 1
-74.71455 -1.719063 -37.53142 -23.84137 -16.33581 -21.45406 -57.7004 -6.777289 -2.694886 -7.957803 -17.03616 18 1
-1.180313 -9.441545 -8.116343 -10.0331 19.27557 19.88203 32.66787 -13.39024 -10.3296 -9.230051 8.067415 18 1
-21.07329 -7.716536 -17.92862 14.03654 -26.66158 -26.66699 4.733561 -7.632407 -5.407928 -4.49387 24.00044 18 1
46.71315 -0.04546719 21.66629 41.8005 20.85563 21.40955 35.2148 -1.704603 -2.991037 -2.605832 24.85675 18 1
-2.509035 -16.30774 -6.74764 28.43059 21.72607 20.36846 -4.760549 -18.24263 -17.35266 -16.0774 -25.73823 18 1
25.10907 8.755613 22.29998 17.77147 31.79882 32.96729 41.11526 4.954515 5.898232 8.400715 5.758083 18 1
