O1 O2 Oz PO3 PO7 P7 PO9 PO4 PO8 P8 PO10 ID emotion
-27.20983 -15.37046 -5.22279 -23.20382 -20.67714 -12.11499 -27.54538 -17.36207 -18.27877 -8.191966 -21.34367 26 1
5.876467 -1.183779 -12.85196 4.276416 5.784135 0.5847852 7.270998 4.515754 6.18169 -1.888226 9.568385 26 1
10.05215 10.82224 7.761859 -1.484121 0.02016544 -0.07549505 6.721301 10.68908 9.174047 10.04332 9.577786 26 1
2.828317 -4.799548 -10.93707 14.33278 11.9043 12.06563 12.0448 -2.949141 -3.016341 4.099749 -5.888036 26 1
26.77418 21.27056 7.71223 23.0629 23.41552 27.67201 26.08787 25.30521 26.47617 23.40787 29.95736 26 1
-16.79024 -9.839587 6.156907 -8.222004 -11.16153 -8.199074 -12.04203 -14.56287 -15.30382 -9.531707 -16.42002 26 1
0.0643988 9.753996 15.43442 -13.17867 -11.17276 -21.18676 -9.492098 3.296597 4.548615 -7.919925 6.885342 26 1
6.569937 8.639162 14.64221 13.62109 12.28924 13.64022 10.34967 6.618372 6.20188 7.634879 4.155283 26 1
15.42052 5.058644 -8.400945 15.22754 14.87995 9.161951 15.63345 10.68403 10.8485 8.478309 9.661489 26 1
16.78562 20.52143 27.924 7.057064 7.015573 -13.74622 13.05987 12.34899 14.44696 -5.969899 18.98314 26 1
10.74397 10.72085 3.131825 -3.31486 -2.609638 -3.185441 -1.270908 13.6278 14.18278 10.03263 15.88202 26 1
0.02845335 0.8775839 5.46095 -0.2894092 -0.1207226 -5.229938 0.129292 -2.371105 -1.512703 -11.3632 -0.4797681 26 1
-4.101829 -8.480626 -27.54203 -6.129664 -7.42486 1.199629 -11.27326 1.24786 1.077138 7.118936 0.2518518 26 1
0.4396771 -11.64849 -13.43357 18.03784 20.03619 0.6950464 21.14657 -8.367812 -7.074014 -5.234681 -7.379849 26 1
48.82231 34.13647 20.94524 54.61454 54.64869 47.95461 52.49906 42.16963 38.5154 45.81642 37.32123 26 1
18.0682 9.630409 8.807755 17.76135 17.21965 11.90895 17.95558 10.34846 9.621257 11.03229 7.764086 26 1
-29.52135 -10.92923 14.84564 -33.50508 -33.43613 -29.65868 -30.64604 -22.15345 -24.55653 -23.01201 -24.07718 26 1
-14.13249 -22.70756 -6.40564 -8.0959 -7.664911 -11.82499 -8.07122 -32.72258 -28.53091 -27.80869 -29.0835 26 1
4.770676 33.84902 51.15017 -0.4982994 -0.8111416 -5.253087 -1.202497 23.29558 20.95742 10.51786 22.01231 26 1
14.99774 10.09348 3.731086 15.21584 15.564 17.16915 14.61598 13.14307 13.38499 15.0666 11.95022 26 1
-10.64964 1.63031 31.3938 -8.363897 -7.220548 -11.38926 -7.401982 -14.0504 -13.1577 -14.66095 -13.07003 26 1
18.01225 13.4428 2.063496 15.75546 16.19049 19.501 14.85074 17.5189 19.96566 15.69409 21.06111 26 1
24.46642 9.700393 -2.791585 27.74804 27.22515 28.6407 25.7641 15.70315 18.56766 15.73471 18.54887 26 1
-4.593773 2.886801 21.12912 -4.893237 -3.060511 -9.097812 -4.20193 -9.546192 -6.576013 -10.82813 -6.426619 26 1
-4.480266 2.09938 5.984998 -8.669543 -7.05454 -9.918657 -6.379819 -1.833338 0.5751039 -3.753311 1.126641 26 1
4.610843 -8.384515 -38.2337 -1.152702 -2.730799 4.869327 -2.71167 8.487827 7.054582 7.823873 7.91487 26 1
4.60953 3.143054 11.69935 4.882682 4.161233 -2.196267 6.804227 -5.443826 -1.427986 -6.727031 -1.867739 26 1
-1.425745 -8.801748 -8.990097 5.658346 4.76294 11.00413 2.021106 -5.500738 -9.656738 -0.6980429 -12.3142 26 1
4.838779 0.1337638 -5.628284 12.89702 11.59899 24.11766 9.977373 2.635819 5.54724 5.890909 4.38605 26 1
-18.98125 -6.579506 2.143182 -21.67659 -20.2993 -21.03302 -23.79895 -9.428949 -7.766085 -16.51313 -8.317024 26 1
1.170883 5.833182 20.09668 2.980621 3.345336 -0.07632542 3.418125 -4.118716 0.04558105 -7.185227 0.03409057 26 1
-5.197645 -8.25208 -15.20526 0.6273038 -1.152017 3.224763 -1.5577 -2.975219 -7.035354 2.192279 -8.333502 26 1
12.50861 4.241323 8.69026 15.46657 15.99108 13.11886 16.34567 0.2458367 1.83399 1.852981 2.241214 26 1
9.143448 -1.755903 -7.975833 12.18864 11.59763 10.80567 12.30513 -0.5938712 1.487562 3.375971 0.8932018 26 1
5.065941 29.38029 14.45575 12.61073 3.022896 -1.138702 5.002734 -3.931715 1.340136 -4.067328 -13.91163 27 1
14.29601 8.289304 10.59347 -6.663516 14.08525 -10.16241 -15.03269 19.37001 17.03823 12.59068 1.96004 27 1
-9.032471 15.78056 2.229536 1.885379 -8.486287 -7.179868 -0.8796972 -9.446418 -10.02476 -13.84677 3.554943 27 1
7.117818 52.59493 22.28433 -9.781217 -6.320058 -5.783164 -15.91638 -3.867439 -5.145989 -6.894129 -8.831099 27 1
-11.53512 46.24613 13.44468 -12.16018 -11.99933 -11.68534 -8.676592 -10.22136 -10.69929 -9.765249 -0.6476539 27 1
-11.96518 79.74491 21.83945 -43.90696 -17.36573 -19.93895 -55.5768 -4.656619 -11.43264 -4.820973 -29.26159 27 1
-15.00218 -20.84094 -15.50299 2.755374 -11.15082 -8.607483 -14.30656 -16.15458 -13.88527 -15.61962 0.9835817 27 1
12.9643 28.86915 20.51496 10.35913 9.406054 19.44643 6.514696 19.027 13.52002 15.91732 22.87201 27 1
-19.95015 -10.38895 -15.16024 -29.65089 -15.02761 -3.354849 -24.18062 -11.65021 -13.5383 -4.638217 -2.477385 27 1
17.30877 1.932426 12.46495 17.70808 20.71454 4.41396 32.91676 11.49904 15.86608 7.790658 24.2447 27 1
9.200445 0.5418645 4.89053 8.76265 14.54683 31.79039 -2.878695 9.75773 12.28879 21.4788 -5.79259 27 1
-1.678714 1.442889 -2.070781 -9.245974 -2.836702 -3.806546 -5.969615 -0.4852737 -1.07461 -3.207895 5.698914 27 1
26.42834 7.310957 18.40976 18.32378 25.59515 14.85511 22.50755 17.54191 24.35063 16.26105 13.95114 27 1
-4.548182 39.80565 11.79484 -12.10376 -12.12832 -6.573696 -17.0351 -8.903092 -9.841446 -10.62009 -9.103476 27 1
18.72856 31.54578 23.40992 -5.392094 16.49909 -17.92584 14.34765 23.03128 21.70628 8.479116 32.96753 27 1
4.087718 -8.216812 -1.932736 -18.19952 0.9399021 -15.81653 -9.72697 6.378903 2.806524 4.134803 -2.40453 27 1
-7.611237 16.00027 3.482267 2.203638 -5.731674 -5.46308 0.5279342 -1.677712 -5.096867 -5.27797 4.139949 27 1
3.337178 -17.13364 -8.047215 -16.71094 -5.390665 -6.172851 -26.11966 3.467447 -2.343507 1.266711 -1.60032 27 1
-3.151224 35.4995 12.57221 -10.24526 -2.934375 -19.72665 -20.6348 -3.961802 -2.659499 -9.598312 -12.20228 27 1
20.26583 -26.82523 4.113282 33.4763 18.1946 7.919098 21.60977 17.48323 18.00291 13.14531 15.80268 27 1
3.949546 -18.91946 -4.196004 22.23282 6.887242 17.81746 26.25895 -0.9662153 3.091006 4.51616 -3.082622 27 1
18.54993 71.64425 38.89723 3.522128 17.94289 -4.376161 25.72778 16.94362 17.88415 8.861666 22.67064 27 1
-24.44983 -0.3814167 -14.14819 -2.220759 -19.19377 1.354767 -18.38128 -21.97758 -20.92768 -13.70478 -34.89056 27 1
-13.04219 -10.19223 -8.59717 20.77862 -13.00467 9.11777 -0.3646073 -15.08982 -13.77338 -15.89722 -2.831134 27 1
-1.851601 3.384624 -0.2932952 -6.245595 -2.910223 4.942124 -15.19481 -0.6239598 -1.535197 0.05012368 4.733961 27 1
-15.4064 -22.11321 -20.59464 -25.03178 -19.72806 -18.65927 -32.97697 -15.6279 -18.53631 -15.94502 -12.14725 27 1
3.533934 12.66376 6.023614 -3.175743 2.995797 2.428295 6.685472 1.60244 3.607894 2.805782 12.83327 27 1
-4.064456 -24.12631 -11.90582 -6.610074 -8.220602 -0.490252 -31.746 -1.850987 -6.3733 -4.117643 9.787512 27 1
-6.06037 -17.77458 -10.46949 -5.029145 -4.168914 10.20617 -8.002491 -1.476828 -1.467683 6.663283 -10.13282 27 1
-10.7877 -17.21705 -10.74084 -1.371238 -7.556876 -13.03259 5.159914 -11.01442 -8.448054 -10.18853 -16.05611 27 1
-14.66576 26.80001 0.9943612 -18.98623 -19.36683 -17.75714 -10.48028 -17.82181 -18.66706 -20.13864 -9.758758 27 1
-16.632 6.318362 -6.140668 -4.926778 -14.91827 -9.18102 -29.24142 -16.42044 -15.80088 -16.6814 -4.848429 27 1
4.759109 8.89963 6.548978 2.834383 3.448017 -2.293205 4.90597 4.278274 4.515528 4.583747 0.2248261 27 1
-14.81019 14.76148 -1.177873 15.58989 17.36159 13.00382 16.04723 -14.00282 -14.75978 -15.24465 -14.94267 28 1
9.73532 20.08592 13.49154 -8.903898 -4.975995 -9.280553 -1.867743 9.369783 9.308997 8.944705 9.365572 28 1
15.40309 0.9720516 9.128805 -6.381311 -6.561318 -5.09311 -7.685275 17.49007 16.73314 16.99341 16.57025 28 1
3.615159 -8.577205 -2.86045 -8.828279 -11.39255 -8.593598 -14.24987 4.750434 4.891087 5.940836 4.821543 28 1
